ID_VIVIENDA,CARACTERISTICAS_SEGURO,CARACTERISTICAS_VIVIENDA,PRECIO_VIVIENDA,ID_VECINO,CAPACIDAD,UBICACION,TIEMPO_USO,
15395,COVERTURA TOTAL,COLONIAL,391771,15395,8,NORTE,17,
15396,COVERTURA TOTAL,GRANDE,454869,15396,17,NORTE,31,
15397,COVERTURA PARCIAL,VISTA A LA MONTAÑA,384536,15397,13,ESTE,13,
15398,COVERTURA PARCIAL,VISTA A LA MONTAÑA,267896,15398,4,NORTE,39,
15399,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,102984,15399,7,ESTE,32,
15400,COVERTURA TOTAL,ESPACIOS AMPLIOS,344248,15400,1,OESTE,25,
15401,COVERTURA PARCIAL,ESPACIOS AMPLIOS,274923,15401,10,NORTE,15,
15402,COVERTURA PARCIAL,VISTA A LA MONTAÑA,162072,15402,4,SUR,29,
15403,COVERTURA TOTAL,ESPACIOS AMPLIOS,490057,15403,4,NORTE,48,
15404,COVERTURA TOTAL,COLONIAL,554442,15404,18,OESTE,40,
15405,COVERTURA PARCIAL,COLONIAL,650811,15405,3,NORTE,7,
15406,COVERTURA TOTAL,ESPACIOS AMPLIOS,159734,15406,17,NORTE,47,
15407,COVERTURA PARCIAL,ACABADOS EN MADERA,178104,15407,13,SUR,29,
15408,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,528104,15408,16,NORTE,13,
15409,COVERTURA TOTAL,GRANDE,351613,15409,6,SUR,33,
15410,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,489019,15410,2,OESTE,35,
15411,COVERTURA PARCIAL,ESPACIOS AMPLIOS,293467,15411,6,ESTE,30,
15412,COVERTURA TOTAL,VISTA A LA MONTAÑA,102444,15412,15,ESTE,17,
15413,COVERTURA TOTAL,COLONIAL,113782,15413,7,ESTE,41,
15414,COVERTURA PARCIAL,VISTA A LA MONTAÑA,651806,15414,14,NORTE,35,
15415,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,622266,15415,10,SUR,12,
15416,COVERTURA PARCIAL,VISTA A LA MONTAÑA,353980,15416,17,ESTE,46,
15417,COVERTURA TOTAL,GRANDE,502564,15417,16,OESTE,47,
15418,COVERTURA TOTAL,GRANDE,264518,15418,5,SUR,15,
15419,COVERTURA PARCIAL,ESPACIOS AMPLIOS,333843,15419,11,ESTE,33,
15420,COVERTURA TOTAL,ESPACIOS AMPLIOS,643255,15420,10,SUR,30,
15421,COVERTURA PARCIAL,COLONIAL,378947,15421,8,NORTE,41,
15422,COVERTURA PARCIAL,VISTA A LA MONTAÑA,249544,15422,6,SUR,36,
15423,COVERTURA PARCIAL,ESPACIOS AMPLIOS,659056,15423,2,SUR,2,
15424,COVERTURA TOTAL,COLONIAL,448325,15424,11,ESTE,47,
15425,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,405427,15425,10,NORTE,34,
15426,COVERTURA PARCIAL,GRANDE,318400,15426,5,ESTE,28,
15427,COVERTURA PARCIAL,ESPACIOS AMPLIOS,560609,15427,6,ESTE,7,
15428,COVERTURA TOTAL,GRANDE,324803,15428,2,OESTE,14,
15429,COVERTURA PARCIAL,ESPACIOS AMPLIOS,281663,15429,5,ESTE,19,
15430,COVERTURA TOTAL,ESPACIOS AMPLIOS,534807,15430,13,NORTE,43,
15431,COVERTURA TOTAL,ACABADOS EN MADERA,534350,15431,10,NORTE,47,
15432,COVERTURA TOTAL,ESPACIOS AMPLIOS,116559,15432,15,NORTE,39,
15433,COVERTURA TOTAL,GRANDE,461250,15433,18,NORTE,20,
15434,COVERTURA TOTAL,ACABADOS EN MADERA,187032,15434,4,ESTE,30,
15435,COVERTURA PARCIAL,GRANDE,129132,15435,2,SUR,41,
15436,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,353982,15436,18,NORTE,28,
15437,COVERTURA PARCIAL,ESPACIOS AMPLIOS,654699,15437,16,SUR,44,
15438,COVERTURA PARCIAL,VISTA A LA MONTAÑA,630264,15438,5,NORTE,33,
15439,COVERTURA PARCIAL,GRANDE,217497,15439,6,OESTE,14,
15440,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,402400,15440,7,SUR,3,
15441,COVERTURA TOTAL,VISTA A LA MONTAÑA,434599,15441,15,ESTE,18,
15442,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,108137,15442,16,NORTE,37,
15443,COVERTURA PARCIAL,COLONIAL,663306,15443,18,ESTE,1,
15444,COVERTURA TOTAL,ESPACIOS AMPLIOS,695284,15444,5,ESTE,31,
15445,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,481318,15445,17,OESTE,23,
15446,COVERTURA PARCIAL,GRANDE,635937,15446,5,SUR,37,
15447,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,674217,15447,11,NORTE,12,
15448,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,605686,15448,7,NORTE,37,
15449,COVERTURA PARCIAL,COLONIAL,328637,15449,2,SUR,1,
15450,COVERTURA TOTAL,GRANDE,198005,15450,18,OESTE,21,
15451,COVERTURA PARCIAL,ACABADOS EN MADERA,307012,15451,3,ESTE,40,
15452,COVERTURA PARCIAL,VISTA A LA MONTAÑA,435018,15452,5,OESTE,20,
15453,COVERTURA PARCIAL,ESPACIOS AMPLIOS,521652,15453,15,OESTE,46,
15454,COVERTURA TOTAL,COLONIAL,538709,15454,9,NORTE,20,
15455,COVERTURA TOTAL,VISTA A LA MONTAÑA,319527,15455,8,ESTE,4,
15456,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,576395,15456,3,NORTE,20,
15457,COVERTURA PARCIAL,ACABADOS EN MADERA,224481,15457,4,ESTE,10,
15458,COVERTURA PARCIAL,COLONIAL,415276,15458,3,OESTE,33,
15459,COVERTURA PARCIAL,ESPACIOS AMPLIOS,159507,15459,14,NORTE,18,
15460,COVERTURA PARCIAL,COLONIAL,416637,15460,10,SUR,44,
15461,COVERTURA PARCIAL,ESPACIOS AMPLIOS,561530,15461,16,OESTE,30,
15462,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,581725,15462,1,SUR,12,
15463,COVERTURA TOTAL,VISTA A LA MONTAÑA,149072,15463,4,NORTE,49,
15464,COVERTURA TOTAL,GRANDE,288851,15464,15,NORTE,9,
15465,COVERTURA PARCIAL,COLONIAL,583281,15465,3,SUR,49,
15466,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,349028,15466,9,SUR,45,
15467,COVERTURA PARCIAL,GRANDE,325158,15467,11,ESTE,20,
15468,COVERTURA PARCIAL,GRANDE,660902,15468,2,NORTE,45,
15469,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,455424,15469,14,NORTE,6,
15470,COVERTURA TOTAL,ESPACIOS AMPLIOS,285455,15470,12,ESTE,11,
15471,COVERTURA PARCIAL,VISTA A LA MONTAÑA,379889,15471,1,ESTE,18,
15472,COVERTURA PARCIAL,GRANDE,175995,15472,3,NORTE,34,
15473,COVERTURA TOTAL,ESPACIOS AMPLIOS,158092,15473,10,OESTE,39,
15474,COVERTURA PARCIAL,VISTA A LA MONTAÑA,125921,15474,16,ESTE,36,
15475,COVERTURA TOTAL,VISTA A LA MONTAÑA,574234,15475,2,NORTE,14,
15476,COVERTURA PARCIAL,GRANDE,398391,15476,7,OESTE,46,
15477,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,479022,15477,5,OESTE,12,
15478,COVERTURA TOTAL,VISTA A LA MONTAÑA,543754,15478,11,NORTE,19,
15479,COVERTURA PARCIAL,GRANDE,305066,15479,4,OESTE,17,
15480,COVERTURA PARCIAL,VISTA A LA MONTAÑA,631914,15480,5,NORTE,26,
15481,COVERTURA TOTAL,VISTA A LA MONTAÑA,103445,15481,12,SUR,35,
15482,COVERTURA PARCIAL,ESPACIOS AMPLIOS,620237,15482,2,NORTE,50,
15483,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,118273,15483,16,OESTE,16,
15484,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,309118,15484,17,SUR,19,
15485,COVERTURA TOTAL,GRANDE,662800,15485,14,SUR,8,
15486,COVERTURA PARCIAL,ESPACIOS AMPLIOS,579894,15486,11,ESTE,19,
15487,COVERTURA PARCIAL,ACABADOS EN MADERA,685932,15487,4,ESTE,37,
15488,COVERTURA TOTAL,ACABADOS EN MADERA,169090,15488,3,NORTE,50,
15489,COVERTURA TOTAL,ESPACIOS AMPLIOS,539313,15489,17,NORTE,34,
15490,COVERTURA TOTAL,GRANDE,305983,15490,16,ESTE,48,
15491,COVERTURA PARCIAL,ESPACIOS AMPLIOS,302876,15491,9,SUR,34,
15492,COVERTURA TOTAL,ESPACIOS AMPLIOS,696543,15492,16,ESTE,30,
15493,COVERTURA TOTAL,ACABADOS EN MADERA,425619,15493,15,ESTE,22,
15494,COVERTURA TOTAL,GRANDE,576199,15494,14,NORTE,5,
15495,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,542715,15495,8,NORTE,16,
15496,COVERTURA TOTAL,ACABADOS EN MADERA,555103,15496,12,ESTE,4,
15497,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,484036,15497,16,ESTE,48,
15498,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,568823,15498,5,ESTE,28,
15499,COVERTURA PARCIAL,GRANDE,570081,15499,8,SUR,3,
15500,COVERTURA PARCIAL,ACABADOS EN MADERA,574045,15500,15,ESTE,6,
15501,COVERTURA PARCIAL,GRANDE,527302,15501,7,SUR,46,
15502,COVERTURA TOTAL,VISTA A LA MONTAÑA,305530,15502,8,SUR,16,
15503,COVERTURA PARCIAL,COLONIAL,236717,15503,15,ESTE,9,
15504,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,375061,15504,11,ESTE,45,
15505,COVERTURA PARCIAL,ACABADOS EN MADERA,516344,15505,13,OESTE,19,
15506,COVERTURA PARCIAL,VISTA A LA MONTAÑA,498910,15506,4,ESTE,42,
15507,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,372983,15507,6,OESTE,8,
15508,COVERTURA TOTAL,GRANDE,495697,15508,18,SUR,41,
15509,COVERTURA PARCIAL,COLONIAL,529499,15509,13,ESTE,31,
15510,COVERTURA PARCIAL,ESPACIOS AMPLIOS,365780,15510,7,ESTE,32,
15511,COVERTURA PARCIAL,ESPACIOS AMPLIOS,491689,15511,13,NORTE,43,
15512,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,607349,15512,5,NORTE,36,
15513,COVERTURA PARCIAL,COLONIAL,557431,15513,7,NORTE,29,
15514,COVERTURA PARCIAL,VISTA A LA MONTAÑA,409801,15514,14,SUR,15,
15515,COVERTURA TOTAL,ACABADOS EN MADERA,313270,15515,11,SUR,38,
15516,COVERTURA TOTAL,ESPACIOS AMPLIOS,559151,15516,12,NORTE,47,
15517,COVERTURA PARCIAL,COLONIAL,201252,15517,10,OESTE,15,
15518,COVERTURA PARCIAL,VISTA A LA MONTAÑA,500648,15518,18,NORTE,17,
15519,COVERTURA TOTAL,ACABADOS EN MADERA,308778,15519,16,ESTE,18,
15520,COVERTURA TOTAL,ACABADOS EN MADERA,576391,15520,2,SUR,36,
15521,COVERTURA PARCIAL,ACABADOS EN MADERA,597741,15521,16,ESTE,46,
15522,COVERTURA PARCIAL,ESPACIOS AMPLIOS,387446,15522,8,NORTE,47,
15523,COVERTURA TOTAL,COLONIAL,352296,15523,14,SUR,38,
15524,COVERTURA TOTAL,GRANDE,372167,15524,16,OESTE,18,
15525,COVERTURA PARCIAL,ESPACIOS AMPLIOS,376727,15525,1,ESTE,19,
15526,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,159889,15526,7,SUR,12,
15527,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,322746,15527,16,SUR,16,
15528,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,504335,15528,3,OESTE,50,
15529,COVERTURA PARCIAL,ESPACIOS AMPLIOS,458568,15529,14,ESTE,32,
15530,COVERTURA PARCIAL,ACABADOS EN MADERA,491916,15530,1,SUR,8,
15531,COVERTURA PARCIAL,COLONIAL,195019,15531,15,SUR,8,
15532,COVERTURA PARCIAL,GRANDE,166976,15532,2,OESTE,31,
15533,COVERTURA TOTAL,VISTA A LA MONTAÑA,458699,15533,11,NORTE,4,
15534,COVERTURA PARCIAL,VISTA A LA MONTAÑA,454706,15534,9,SUR,50,
15535,COVERTURA PARCIAL,ESPACIOS AMPLIOS,430968,15535,5,OESTE,5,
15536,COVERTURA TOTAL,VISTA A LA MONTAÑA,398539,15536,14,OESTE,26,
15537,COVERTURA PARCIAL,GRANDE,333048,15537,11,ESTE,41,
15538,COVERTURA TOTAL,ACABADOS EN MADERA,508638,15538,1,OESTE,7,
15539,COVERTURA PARCIAL,COLONIAL,375501,15539,17,SUR,22,
15540,COVERTURA TOTAL,VISTA A LA MONTAÑA,560029,15540,14,OESTE,4,
15541,COVERTURA TOTAL,GRANDE,451961,15541,15,NORTE,38,
15542,COVERTURA TOTAL,GRANDE,345404,15542,16,ESTE,34,
15543,COVERTURA PARCIAL,COLONIAL,347412,15543,14,NORTE,14,
15544,COVERTURA PARCIAL,VISTA A LA MONTAÑA,673585,15544,2,OESTE,50,
15545,COVERTURA TOTAL,COLONIAL,482032,15545,11,OESTE,18,
15546,COVERTURA PARCIAL,ESPACIOS AMPLIOS,199335,15546,4,ESTE,7,
15547,COVERTURA TOTAL,COLONIAL,317967,15547,1,SUR,44,
15548,COVERTURA PARCIAL,GRANDE,378619,15548,11,OESTE,19,
15549,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,267452,15549,17,ESTE,25,
15550,COVERTURA TOTAL,GRANDE,184679,15550,6,OESTE,28,
15551,COVERTURA TOTAL,VISTA A LA MONTAÑA,154446,15551,14,OESTE,10,
15552,COVERTURA TOTAL,ESPACIOS AMPLIOS,484340,15552,6,SUR,50,
15553,COVERTURA TOTAL,ESPACIOS AMPLIOS,110435,15553,14,ESTE,43,
15554,COVERTURA TOTAL,ESPACIOS AMPLIOS,670285,15554,15,NORTE,34,
15555,COVERTURA TOTAL,COLONIAL,555747,15555,7,NORTE,43,
15556,COVERTURA PARCIAL,ESPACIOS AMPLIOS,351375,15556,13,NORTE,44,
15557,COVERTURA TOTAL,GRANDE,377554,15557,11,NORTE,7,
15558,COVERTURA PARCIAL,COLONIAL,283893,15558,7,SUR,7,
15559,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,228794,15559,3,SUR,33,
15560,COVERTURA TOTAL,GRANDE,193791,15560,2,SUR,47,
15561,COVERTURA PARCIAL,GRANDE,125896,15561,3,OESTE,5,
15562,COVERTURA TOTAL,ESPACIOS AMPLIOS,125985,15562,8,ESTE,36,
15563,COVERTURA PARCIAL,ACABADOS EN MADERA,121615,15563,14,NORTE,25,
15564,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,657067,15564,16,OESTE,12,
15565,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,383577,15565,15,NORTE,9,
15566,COVERTURA PARCIAL,COLONIAL,161781,15566,17,NORTE,18,
15567,COVERTURA TOTAL,GRANDE,605567,15567,4,NORTE,13,
15568,COVERTURA TOTAL,GRANDE,272695,15568,14,OESTE,4,
15569,COVERTURA PARCIAL,VISTA A LA MONTAÑA,450583,15569,15,OESTE,34,
15570,COVERTURA TOTAL,GRANDE,467163,15570,16,SUR,40,
15571,COVERTURA PARCIAL,VISTA A LA MONTAÑA,644296,15571,10,OESTE,20,
15572,COVERTURA PARCIAL,ACABADOS EN MADERA,145528,15572,3,OESTE,41,
15573,COVERTURA PARCIAL,COLONIAL,606228,15573,14,OESTE,9,
15574,COVERTURA TOTAL,ACABADOS EN MADERA,286717,15574,2,NORTE,48,
15575,COVERTURA PARCIAL,GRANDE,579604,15575,17,OESTE,19,
15576,COVERTURA TOTAL,VISTA A LA MONTAÑA,229884,15576,17,OESTE,26,
15577,COVERTURA PARCIAL,VISTA A LA MONTAÑA,646474,15577,10,SUR,21,
15578,COVERTURA PARCIAL,ESPACIOS AMPLIOS,538401,15578,10,ESTE,39,
15579,COVERTURA PARCIAL,COLONIAL,374072,15579,17,SUR,16,
15580,COVERTURA TOTAL,COLONIAL,256956,15580,1,OESTE,40,
15581,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,517476,15581,5,NORTE,35,
15582,COVERTURA PARCIAL,GRANDE,658157,15582,4,NORTE,31,
15583,COVERTURA PARCIAL,ACABADOS EN MADERA,236995,15583,4,ESTE,4,
15584,COVERTURA TOTAL,COLONIAL,231399,15584,12,OESTE,42,
15585,COVERTURA TOTAL,ESPACIOS AMPLIOS,389150,15585,1,OESTE,13,
15586,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,177600,15586,9,ESTE,6,
15587,COVERTURA TOTAL,VISTA A LA MONTAÑA,673209,15587,1,NORTE,38,
15588,COVERTURA TOTAL,ACABADOS EN MADERA,318420,15588,13,NORTE,48,
15589,COVERTURA PARCIAL,COLONIAL,653776,15589,1,OESTE,1,
15590,COVERTURA TOTAL,GRANDE,422834,15590,2,NORTE,15,
15591,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,205031,15591,17,SUR,27,
15592,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,390987,15592,5,NORTE,35,
15593,COVERTURA PARCIAL,ESPACIOS AMPLIOS,213392,15593,8,OESTE,32,
15594,COVERTURA TOTAL,ACABADOS EN MADERA,148464,15594,8,NORTE,4,
15595,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,189784,15595,16,SUR,47,
15596,COVERTURA PARCIAL,ESPACIOS AMPLIOS,211257,15596,8,SUR,11,
15597,COVERTURA TOTAL,ESPACIOS AMPLIOS,306046,15597,7,SUR,22,
15598,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,660350,15598,4,SUR,47,
15599,COVERTURA TOTAL,VISTA A LA MONTAÑA,190254,15599,15,OESTE,50,
15600,COVERTURA PARCIAL,ESPACIOS AMPLIOS,610167,15600,8,SUR,16,
15601,COVERTURA TOTAL,VISTA A LA MONTAÑA,639969,15601,18,SUR,5,
15602,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,108243,15602,17,SUR,49,
15603,COVERTURA TOTAL,ACABADOS EN MADERA,215828,15603,14,NORTE,30,
15604,COVERTURA PARCIAL,ACABADOS EN MADERA,583166,15604,2,ESTE,15,
15605,COVERTURA PARCIAL,VISTA A LA MONTAÑA,268791,15605,8,SUR,14,
15606,COVERTURA PARCIAL,COLONIAL,188435,15606,15,OESTE,14,
15607,COVERTURA TOTAL,ESPACIOS AMPLIOS,534168,15607,6,NORTE,10,
15608,COVERTURA TOTAL,ACABADOS EN MADERA,425649,15608,16,ESTE,45,
15609,COVERTURA PARCIAL,COLONIAL,374355,15609,1,SUR,40,
15610,COVERTURA TOTAL,GRANDE,175732,15610,8,SUR,36,
15611,COVERTURA TOTAL,ESPACIOS AMPLIOS,379933,15611,18,SUR,18,
15612,COVERTURA PARCIAL,ACABADOS EN MADERA,126862,15612,13,OESTE,18,
15613,COVERTURA PARCIAL,VISTA A LA MONTAÑA,676200,15613,15,NORTE,21,
15614,COVERTURA TOTAL,ACABADOS EN MADERA,497464,15614,9,ESTE,43,
15615,COVERTURA PARCIAL,COLONIAL,437558,15615,7,ESTE,27,
15616,COVERTURA PARCIAL,VISTA A LA MONTAÑA,607419,15616,10,OESTE,15,
15617,COVERTURA PARCIAL,COLONIAL,316522,15617,8,OESTE,49,
15618,COVERTURA TOTAL,ESPACIOS AMPLIOS,471051,15618,8,OESTE,3,
15619,COVERTURA TOTAL,ESPACIOS AMPLIOS,261270,15619,2,OESTE,43,
15620,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,660529,15620,14,ESTE,34,
15621,COVERTURA PARCIAL,ACABADOS EN MADERA,582172,15621,5,NORTE,38,
15622,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,356673,15622,14,SUR,37,
15623,COVERTURA TOTAL,VISTA A LA MONTAÑA,319340,15623,4,ESTE,25,
15624,COVERTURA TOTAL,COLONIAL,648464,15624,6,SUR,6,
15625,COVERTURA TOTAL,COLONIAL,631917,15625,16,ESTE,23,
15626,COVERTURA PARCIAL,VISTA A LA MONTAÑA,356918,15626,12,SUR,32,
15627,COVERTURA PARCIAL,GRANDE,567188,15627,7,SUR,1,
15628,COVERTURA TOTAL,ACABADOS EN MADERA,479367,15628,1,OESTE,36,
15629,COVERTURA TOTAL,GRANDE,157827,15629,16,OESTE,1,
15630,COVERTURA TOTAL,COLONIAL,563210,15630,3,ESTE,13,
15631,COVERTURA TOTAL,COLONIAL,112688,15631,10,ESTE,20,
15632,COVERTURA PARCIAL,COLONIAL,460582,15632,4,OESTE,36,
15633,COVERTURA PARCIAL,COLONIAL,653219,15633,7,NORTE,49,
15634,COVERTURA TOTAL,GRANDE,649344,15634,2,OESTE,22,
15635,COVERTURA PARCIAL,VISTA A LA MONTAÑA,668829,15635,12,OESTE,35,
15636,COVERTURA PARCIAL,ESPACIOS AMPLIOS,217418,15636,6,OESTE,47,
15637,COVERTURA PARCIAL,GRANDE,448175,15637,11,SUR,23,
15638,COVERTURA TOTAL,GRANDE,523707,15638,3,SUR,15,
15639,COVERTURA TOTAL,ACABADOS EN MADERA,499529,15639,9,NORTE,36,
15640,COVERTURA TOTAL,COLONIAL,512812,15640,16,SUR,50,
15641,COVERTURA TOTAL,ESPACIOS AMPLIOS,685334,15641,17,ESTE,23,
15642,COVERTURA PARCIAL,GRANDE,176861,15642,14,NORTE,3,
15643,COVERTURA PARCIAL,COLONIAL,346026,15643,1,SUR,28,
15644,COVERTURA TOTAL,ACABADOS EN MADERA,666383,15644,2,SUR,25,
15645,COVERTURA PARCIAL,ESPACIOS AMPLIOS,513555,15645,6,SUR,7,
15646,COVERTURA TOTAL,VISTA A LA MONTAÑA,367492,15646,10,ESTE,9,
15647,COVERTURA TOTAL,VISTA A LA MONTAÑA,507858,15647,16,SUR,37,
15648,COVERTURA PARCIAL,COLONIAL,273292,15648,3,OESTE,1,
15649,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,521940,15649,14,ESTE,27,
15650,COVERTURA PARCIAL,ACABADOS EN MADERA,417130,15650,9,OESTE,39,
15651,COVERTURA TOTAL,COLONIAL,344102,15651,8,SUR,42,
15652,COVERTURA PARCIAL,GRANDE,699331,15652,17,SUR,41,
15653,COVERTURA PARCIAL,ESPACIOS AMPLIOS,572291,15653,11,ESTE,8,
15654,COVERTURA TOTAL,ESPACIOS AMPLIOS,582240,15654,2,OESTE,12,
15655,COVERTURA TOTAL,GRANDE,274869,15655,7,NORTE,41,
15656,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,312809,15656,6,SUR,21,
15657,COVERTURA TOTAL,COLONIAL,543274,15657,15,SUR,3,
15658,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,204015,15658,2,OESTE,14,
15659,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,436973,15659,12,NORTE,24,
15660,COVERTURA TOTAL,ESPACIOS AMPLIOS,182321,15660,11,NORTE,33,
15661,COVERTURA PARCIAL,ACABADOS EN MADERA,512247,15661,8,OESTE,27,
15662,COVERTURA TOTAL,ACABADOS EN MADERA,310869,15662,10,ESTE,23,
15663,COVERTURA TOTAL,GRANDE,517105,15663,8,ESTE,23,
15664,COVERTURA PARCIAL,GRANDE,300256,15664,3,OESTE,38,
15665,COVERTURA PARCIAL,ACABADOS EN MADERA,680040,15665,14,NORTE,39,
15666,COVERTURA PARCIAL,COLONIAL,190239,15666,2,NORTE,48,
15667,COVERTURA PARCIAL,ESPACIOS AMPLIOS,353359,15667,14,ESTE,30,
15668,COVERTURA TOTAL,ESPACIOS AMPLIOS,462393,15668,18,SUR,31,
15669,COVERTURA PARCIAL,GRANDE,346824,15669,16,OESTE,42,
15670,COVERTURA TOTAL,ACABADOS EN MADERA,162352,15670,3,OESTE,42,
15671,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,375510,15671,16,ESTE,30,
15672,COVERTURA PARCIAL,ACABADOS EN MADERA,247113,15672,10,SUR,24,
15673,COVERTURA TOTAL,GRANDE,584032,15673,1,ESTE,43,
15674,COVERTURA TOTAL,COLONIAL,208278,15674,4,OESTE,13,
15675,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,366603,15675,15,SUR,20,
15676,COVERTURA TOTAL,ACABADOS EN MADERA,268632,15676,3,ESTE,22,
15677,COVERTURA TOTAL,VISTA A LA MONTAÑA,439090,15677,11,OESTE,43,
15678,COVERTURA TOTAL,ACABADOS EN MADERA,697740,15678,3,SUR,18,
15679,COVERTURA PARCIAL,COLONIAL,381444,15679,17,OESTE,39,
15680,COVERTURA PARCIAL,ESPACIOS AMPLIOS,430518,15680,9,ESTE,48,
15681,COVERTURA TOTAL,COLONIAL,323559,15681,6,ESTE,21,
15682,COVERTURA TOTAL,VISTA A LA MONTAÑA,131672,15682,4,SUR,35,
15683,COVERTURA PARCIAL,COLONIAL,379925,15683,7,OESTE,39,
15684,COVERTURA PARCIAL,VISTA A LA MONTAÑA,350694,15684,16,SUR,21,
15685,COVERTURA TOTAL,ACABADOS EN MADERA,498577,15685,18,OESTE,15,
15686,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,343434,15686,1,SUR,48,
15687,COVERTURA PARCIAL,ACABADOS EN MADERA,146351,15687,8,ESTE,9,
15688,COVERTURA PARCIAL,ACABADOS EN MADERA,366385,15688,15,NORTE,36,
15689,COVERTURA TOTAL,ESPACIOS AMPLIOS,536659,15689,2,OESTE,5,
15690,COVERTURA TOTAL,VISTA A LA MONTAÑA,293527,15690,16,NORTE,38,
15691,COVERTURA PARCIAL,ESPACIOS AMPLIOS,265361,15691,16,ESTE,18,
15692,COVERTURA PARCIAL,COLONIAL,293330,15692,11,NORTE,48,
15693,COVERTURA TOTAL,VISTA A LA MONTAÑA,165733,15693,5,SUR,35,
15694,COVERTURA TOTAL,COLONIAL,639769,15694,14,NORTE,42,
15695,COVERTURA TOTAL,ESPACIOS AMPLIOS,356254,15695,7,OESTE,36,
15696,COVERTURA PARCIAL,VISTA A LA MONTAÑA,695233,15696,7,OESTE,3,
15697,COVERTURA TOTAL,GRANDE,365180,15697,16,NORTE,18,
15698,COVERTURA PARCIAL,GRANDE,484332,15698,11,OESTE,19,
15699,COVERTURA PARCIAL,ESPACIOS AMPLIOS,480918,15699,11,NORTE,17,
15700,COVERTURA PARCIAL,VISTA A LA MONTAÑA,317350,15700,16,NORTE,16,
15701,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,145934,15701,7,OESTE,27,
15702,COVERTURA PARCIAL,ACABADOS EN MADERA,357231,15702,2,SUR,38,
15703,COVERTURA PARCIAL,VISTA A LA MONTAÑA,572776,15703,14,NORTE,11,
15704,COVERTURA PARCIAL,GRANDE,614693,15704,10,ESTE,8,
15705,COVERTURA PARCIAL,ACABADOS EN MADERA,459324,15705,15,ESTE,36,
15706,COVERTURA PARCIAL,ACABADOS EN MADERA,558876,15706,9,NORTE,38,
15707,COVERTURA TOTAL,VISTA A LA MONTAÑA,475117,15707,16,SUR,9,
15708,COVERTURA PARCIAL,COLONIAL,119112,15708,5,SUR,5,
15709,COVERTURA TOTAL,ACABADOS EN MADERA,391249,15709,9,ESTE,34,
15710,COVERTURA PARCIAL,VISTA A LA MONTAÑA,205324,15710,12,NORTE,22,
